Robinhood crypto bot | symbol=BTC-USD | dry_run=True | max_notional=$5
2026-06-21 15:14:16 BTC-USD mark=64144.36223903 momentum=0.042% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:14:46 BTC-USD mark=64150.94089514 momentum=0.068% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:15:16 BTC-USD mark=64127.862430785 momentum=0.032% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:15:46 BTC-USD mark=64137.64239045 momentum=0.063% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:16:16 BTC-USD mark=64131.95501858 momentum=0.055% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:16:46 BTC-USD mark=64127.200875685 momentum=0.049% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:17:16 BTC-USD mark=64120.14235049 momentum=0.039% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:17:46 BTC-USD mark=64116.148349165 momentum=0.026% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:18:16 BTC-USD mark=64121.10925427 momentum=0.034% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:18:46 BTC-USD mark=64119.362378985 momentum=0.049% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:19:16 BTC-USD mark=64125.48574213 momentum=0.046% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:19:46 BTC-USD mark=64142.93903145 momentum=0.072% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:20:16 BTC-USD mark=64133.03148645 momentum=0.029% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:20:47 BTC-USD mark=64133.0465998 momentum=0.015% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:21:17 BTC-USD mark=64134.96100545 momentum=-0.007% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:21:47 BTC-USD mark=64133.10234095 momentum=0.001% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:22:17 BTC-USD mark=64133.63787503 momentum=-0.012% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:22:47 BTC-USD mark=64133.462164655 momentum=-0.027% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:23:17 BTC-USD mark=64132.055 momentum=-0.031% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:23:47 BTC-USD mark=64142.925587595 momentum=-0.002% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:24:17 BTC-USD mark=64134.868355805 momentum=-0.025% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:24:47 BTC-USD mark=64160.875 momentum=0.051% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:25:17 BTC-USD mark=64147.22 momentum=0.015% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:25:47 BTC-USD mark=64147.235 momentum=0.024% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:26:17 BTC-USD mark=64154.54187945 momentum=0.043% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:26:47 BTC-USD mark=64158.99572935 momentum=0.061% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:27:17 BTC-USD mark=64157.435 momentum=0.064% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:27:47 BTC-USD mark=64141.16050417 momentum=0.031% signal=FLAT action=DRY_RUN_ONLY
2026-06-21 15:28:17 BTC-USD mark=64136.32130101 momentum=0.026% signal=FLAT action=DRY_RUN_ONLY
